codigo_localidad,anio,mes,hora,dia_semana,genero,grupo_incidente,prioridad,n_incidentes,tiempo_respuesta_mediana,pct_recepcion_nula
8.0,2025,9,22,domingo,SIN_DATO,SUICIDIO,MEDIA,1,,1.0
8.0,2025,9,22,jueves,MASCULINO,SUICIDIO,ALTA,1,123.41666666666667,0.0
8.0,2025,9,22,miércoles,SIN_DATO,SUICIDIO,BAJA,1,,1.0
9.0,2025,9,22,domingo,MASCULINO,CLINICO,ALTA,1,186.73333333333332,0.0
9.0,2025,9,22,miércoles,SIN_DATO,CLINICO,CRITICA,1,,1.0
9.0,2025,9,22,viernes,MASCULINO,CLINICO,ALTA,1,,0.0
9.0,2025,9,22,viernes,MASCULINO,CLINICO,MEDIA,1,65.8,0.0
9.0,2025,9,22,viernes,SIN_DATO,CLINICO,MEDIA,1,,1.0
9.0,2025,9,22,domingo,FEMENINO,OTROS,CRITICA,1,,1.0
9.0,2025,9,22,jueves,FEMENINO,OTROS,CRITICA,2,194.55,0.0
9.0,2025,9,22,lunes,FEMENINO,OTROS,CRITICA,1,201.61666666666667,0.0
9.0,2025,9,22,sábado,FEMENINO,OTROS,ALTA,1,169.56666666666666,0.0
9.0,2025,9,22,sábado,FEMENINO,OTROS,MEDIA,1,56.35,0.0
9.0,2025,9,22,sábado,MASCULINO,OTROS,CRITICA,1,,1.0
9.0,2025,9,22,viernes,SIN_DATO,SALUD_MENTAL,ALTA,1,,1.0
9.0,2025,9,22,lunes,SIN_DATO,SUICIDIO,CRITICA,1,,1.0
9.0,2025,9,22,martes,FEMENINO,SUICIDIO,ALTA,1,123.85,0.0
9.0,2025,9,22,martes,FEMENINO,SUICIDIO,MEDIA,1,129.43333333333334,0.0
10.0,2025,9,22,domingo,SIN_DATO,CLINICO,ALTA,1,,1.0
10.0,2025,9,22,lunes,FEMENINO,CLINICO,ALTA,1,,1.0
10.0,2025,9,22,lunes,SIN_DATO,CLINICO,ALTA,1,,1.0
10.0,2025,9,22,sábado,SIN_DATO,CLINICO,ALTA,1,,1.0
10.0,2025,9,22,sábado,SIN_DATO,CLINICO,CRITICA,1,,1.0
10.0,2025,9,22,domingo,MASCULINO,OTROS,CRITICA,1,166.55,0.0
10.0,2025,9,22,domingo,SIN_DATO,OTROS,CRITICA,1,,1.0
10.0,2025,9,22,jueves,MASCULINO,OTROS,ALTA,1,103.83333333333333,0.0
10.0,2025,9,22,jueves,SIN_DATO,OTROS,ALTA,1,,1.0
10.0,2025,9,22,martes,SIN_DATO,OTROS,CRITICA,1,,1.0
10.0,2025,9,22,miércoles,SIN_DATO,OTROS,BAJA,1,,1.0
10.0,2025,9,22,sábado,FEMENINO,OTROS,CRITICA,1,,1.0
10.0,2025,9,22,sábado,SIN_DATO,OTROS,ALTA,1,,1.0
10.0,2025,9,22,sábado,SIN_DATO,OTROS,CRITICA,1,,1.0
10.0,2025,9,22,viernes,SIN_DATO,OTROS,ALTA,1,,1.0
10.0,2025,9,22,viernes,SIN_DATO,OTROS,MEDIA,1,,1.0
10.0,2025,9,22,martes,SIN_DATO,SALUD_MENTAL,MEDIA,1,,1.0
10.0,2025,9,22,domingo,FEMENINO,SUICIDIO,ALTA,1,,1.0
10.0,2025,9,22,domingo,SIN_DATO,SUICIDIO,MEDIA,1,,1.0
10.0,2025,9,22,lunes,MASCULINO,SUICIDIO,ALTA,1,38.416666666666664,0.0
10.0,2025,9,22,martes,FEMENINO,SUICIDIO,CRITICA,1,191.83333333333334,0.0
10.0,2025,9,22,sábado,MASCULINO,SUICIDIO,ALTA,1,79.8,0.0
11.0,2025,9,22,domingo,FEMENINO,CLINICO,CRITICA,1,196.8,0.0
11.0,2025,9,22,domingo,MASCULINO,CLINICO,ALTA,1,214.15,0.0
11.0,2025,9,22,lunes,MASCULINO,CLINICO,ALTA,1,89.33333333333333,0.0
11.0,2025,9,22,martes,MASCULINO,CLINICO,ALTA,1,151.05,0.0
11.0,2025,9,22,martes,SIN_DATO,CLINICO,ALTA,1,,1.0
11.0,2025,9,22,miércoles,FEMENINO,CLINICO,ALTA,1,,1.0
11.0,2025,9,22,sábado,FEMENINO,CLINICO,ALTA,1,,0.0
11.0,2025,9,22,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
11.0,2025,9,22,domingo,MASCULINO,OTROS,MEDIA,1,223.35,0.0
11.0,2025,9,22,domingo,SIN_DATO,OTROS,MEDIA,1,,1.0
11.0,2025,9,22,jueves,FEMENINO,OTROS,ALTA,1,162.86666666666667,0.0
11.0,2025,9,22,lunes,FEMENINO,OTROS,ALTA,1,98.93333333333334,0.0
11.0,2025,9,22,lunes,FEMENINO,OTROS,CRITICA,2,121.13333333333334,0.5
11.0,2025,9,22,lunes,MASCULINO,OTROS,ALTA,1,232.7,0.0
11.0,2025,9,22,lunes,SIN_DATO,OTROS,ALTA,1,,1.0
11.0,2025,9,22,lunes,SIN_DATO,OTROS,CRITICA,2,,1.0
11.0,2025,9,22,martes,FEMENINO,OTROS,ALTA,2,108.5,0.0
11.0,2025,9,22,martes,FEMENINO,OTROS,MEDIA,1,,1.0
11.0,2025,9,22,martes,MASCULINO,OTROS,ALTA,1,85.63333333333334,0.0
11.0,2025,9,22,martes,SIN_DATO,OTROS,ALTA,1,,1.0
11.0,2025,9,22,sábado,MASCULINO,OTROS,ALTA,1,180.03333333333333,0.0
11.0,2025,9,22,viernes,FEMENINO,OTROS,CRITICA,1,212.6,0.0
11.0,2025,9,22,viernes,FEMENINO,OTROS,MEDIA,1,,1.0
11.0,2025,9,22,martes,MASCULINO,SALUD_MENTAL,ALTA,1,93.41666666666667,0.0
11.0,2025,9,22,sábado,MASCULINO,SALUD_MENTAL,MEDIA,1,84.9,0.0
11.0,2025,9,22,sábado,SIN_DATO,SALUD_MENTAL,ALTA,1,,1.0
11.0,2025,9,22,viernes,MASCULINO,SALUD_MENTAL,ALTA,1,106.28333333333333,0.0
11.0,2025,9,22,domingo,SIN_DATO,SUICIDIO,CRITICA,1,,1.0
11.0,2025,9,22,lunes,FEMENINO,SUICIDIO,ALTA,1,74.45,0.0
11.0,2025,9,22,lunes,SIN_DATO,SUICIDIO,ALTA,1,,1.0
11.0,2025,9,22,sábado,SIN_DATO,SUICIDIO,CRITICA,1,,1.0
11.0,2025,9,22,viernes,MASCULINO,SUICIDIO,MEDIA,1,207.48333333333332,0.0
11.0,2025,9,22,viernes,SIN_DATO,SUICIDIO,ALTA,1,,1.0
12.0,2025,9,22,jueves,SIN_DATO,CLINICO,ALTA,1,,1.0
12.0,2025,9,22,lunes,SIN_DATO,CLINICO,CRITICA,1,,1.0
12.0,2025,9,22,miércoles,MASCULINO,CLINICO,ALTA,1,,1.0
12.0,2025,9,22,jueves,MASCULINO,OTROS,ALTA,1,177.36666666666667,0.0
12.0,2025,9,22,lunes,MASCULINO,OTROS,MEDIA,1,,1.0
12.0,2025,9,22,martes,MASCULINO,OTROS,ALTA,1,141.35,0.0
12.0,2025,9,22,martes,FEMENINO,SALUD_MENTAL,MEDIA,1,50.53333333333333,0.0
12.0,2025,9,22,lunes,FEMENINO,SUICIDIO,ALTA,1,,1.0
13.0,2025,9,22,domingo,MASCULINO,CLINICO,CRITICA,1,,1.0
13.0,2025,9,22,domingo,SIN_DATO,CLINICO,ALTA,1,,1.0
13.0,2025,9,22,sábado,SIN_DATO,CLINICO,ALTA,1,,1.0
13.0,2025,9,22,jueves,SIN_DATO,OTROS,ALTA,1,,1.0
13.0,2025,9,22,lunes,FEMENINO,OTROS,CRITICA,1,97.41666666666667,0.0
13.0,2025,9,22,miércoles,SIN_DATO,SUICIDIO,ALTA,1,,1.0
14.0,2025,9,22,jueves,MASCULINO,CLINICO,ALTA,1,175.3,0.0
14.0,2025,9,22,sábado,SIN_DATO,CLINICO,BAJA,1,,1.0
14.0,2025,9,22,viernes,SIN_DATO,CLINICO,MEDIA,1,,1.0
14.0,2025,9,22,domingo,MASCULINO,OTROS,ALTA,1,178.36666666666667,0.0
14.0,2025,9,22,martes,SIN_DATO,OTROS,CRITICA,1,,1.0
14.0,2025,9,22,sábado,SIN_DATO,OTROS,CRITICA,1,,1.0
14.0,2025,9,22,lunes,MASCULINO,SUICIDIO,ALTA,1,101.16666666666667,0.0
15.0,2025,9,22,jueves,MASCULINO,CLINICO,ALTA,1,96.71666666666667,0.0
15.0,2025,9,22,miércoles,MASCULINO,CLINICO,ALTA,1,209.08333333333334,0.0
15.0,2025,9,22,jueves,MASCULINO,OTROS,ALTA,1,113.53333333333333,0.0
15.0,2025,9,22,martes,FEMENINO,OTROS,CRITICA,1,70.75,0.0
15.0,2025,9,22,martes,SIN_DATO,OTROS,ALTA,1,,1.0
15.0,2025,9,22,miércoles,MASCULINO,OTROS,CRITICA,1,314.6,0.0
15.0,2025,9,22,sábado,FEMENINO,SALUD_MENTAL,ALTA,1,,1.0
16.0,2025,9,22,lunes,FEMENINO,CLINICO,MEDIA,1,,1.0
16.0,2025,9,22,lunes,SIN_DATO,CLINICO,ALTA,1,,1.0
16.0,2025,9,22,sábado,MASCULINO,CLINICO,ALTA,1,77.11666666666666,0.0
16.0,2025,9,22,sábado,MASCULINO,CLINICO,MEDIA,1,,0.0
16.0,2025,9,22,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
16.0,2025,9,22,domingo,FEMENINO,OTROS,CRITICA,1,,1.0
16.0,2025,9,22,domingo,SIN_DATO,OTROS,CRITICA,1,,1.0
16.0,2025,9,22,viernes,FEMENINO,OTROS,ALTA,1,,1.0
16.0,2025,9,22,viernes,SIN_DATO,OTROS,BAJA,1,,1.0
16.0,2025,9,22,martes,FEMENINO,SALUD_MENTAL,BAJA,1,,1.0
16.0,2025,9,22,martes,SIN_DATO,SALUD_MENTAL,ALTA,1,,1.0
16.0,2025,9,22,miércoles,MASCULINO,SALUD_MENTAL,ALTA,1,76.63333333333334,0.0
16.0,2025,9,22,viernes,SIN_DATO,SALUD_MENTAL,ALTA,1,,1.0
17.0,2025,9,22,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
17.0,2025,9,22,lunes,MASCULINO,OTROS,ALTA,1,96.58333333333333,0.0
17.0,2025,9,22,viernes,MASCULINO,OTROS,ALTA,1,,1.0
17.0,2025,9,22,jueves,SIN_DATO,SALUD_MENTAL,ALTA,1,,1.0
18.0,2025,9,22,domingo,SIN_DATO,CLINICO,ALTA,1,,1.0
18.0,2025,9,22,sábado,MASCULINO,CLINICO,ALTA,1,124.18333333333334,0.0
18.0,2025,9,22,viernes,MASCULINO,CLINICO,ALTA,1,,0.0
18.0,2025,9,22,lunes,FEMENINO,OTROS,CRITICA,1,,1.0
18.0,2025,9,22,lunes,MASCULINO,OTROS,CRITICA,2,184.075,0.0
18.0,2025,9,22,sábado,FEMENINO,OTROS,ALTA,1,98.58333333333333,0.0
18.0,2025,9,22,sábado,SIN_DATO,OTROS,CRITICA,2,,1.0
18.0,2025,9,22,viernes,SIN_DATO,OTROS,CRITICA,1,,1.0
18.0,2025,9,22,jueves,MASCULINO,SUICIDIO,MEDIA,1,192.01666666666668,0.0
18.0,2025,9,22,lunes,SIN_DATO,SUICIDIO,ALTA,1,,1.0
19.0,2025,9,22,jueves,SIN_DATO,CLINICO,ALTA,2,,1.0
19.0,2025,9,22,martes,MASCULINO,CLINICO,ALTA,1,,1.0
19.0,2025,9,22,martes,MASCULINO,CLINICO,MEDIA,1,65.26666666666667,0.0
19.0,2025,9,22,sábado,MASCULINO,CLINICO,ALTA,3,133.58333333333331,0.3333333333333333
19.0,2025,9,22,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
19.0,2025,9,22,jueves,SIN_DATO,OTROS,ALTA,1,,1.0
19.0,2025,9,22,jueves,SIN_DATO,OTROS,CRITICA,1,,1.0
19.0,2025,9,22,martes,FEMENINO,OTROS,CRITICA,1,128.3,0.0
19.0,2025,9,22,martes,MASCULINO,OTROS,CRITICA,1,63.68333333333333,0.0
19.0,2025,9,22,viernes,SIN_DATO,OTROS,CRITICA,1,,1.0
19.0,2025,9,22,jueves,MASCULINO,SALUD_MENTAL,ALTA,1,164.65,0.0
19.0,2025,9,22,martes,MASCULINO,SALUD_MENTAL,MEDIA,1,119.5,0.0
19.0,2025,9,22,miércoles,SIN_DATO,SUICIDIO,ALTA,1,,1.0
19.0,2025,9,22,sábado,SIN_DATO,SUICIDIO,CRITICA,1,,1.0
1.0,2025,9,23,domingo,SIN_DATO,OTROS,CRITICA,1,,1.0
1.0,2025,9,23,lunes,FEMENINO,OTROS,CRITICA,1,124.53333333333333,0.0
1.0,2025,9,23,domingo,MASCULINO,SALUD_MENTAL,ALTA,1,86.56666666666666,0.0
1.0,2025,9,23,lunes,MASCULINO,SUICIDIO,ALTA,1,111.01666666666667,0.0
1.0,2025,9,23,miércoles,SIN_DATO,SUICIDIO,ALTA,1,,1.0
2.0,2025,9,23,miércoles,MASCULINO,CLINICO,ALTA,1,95.5,0.0
2.0,2025,9,23,miércoles,MASCULINO,CLINICO,CRITICA,1,,1.0
2.0,2025,9,23,miércoles,SIN_DATO,CLINICO,ALTA,1,,1.0
2.0,2025,9,23,lunes,FEMENINO,OTROS,ALTA,1,109.36666666666666,0.0
2.0,2025,9,23,viernes,MASCULINO,OTROS,CRITICA,1,95.23333333333333,0.0
2.0,2025,9,23,lunes,FEMENINO,SALUD_MENTAL,ALTA,1,130.28333333333333,0.0
3.0,2025,9,23,martes,FEMENINO,CLINICO,ALTA,1,100.66666666666667,0.0
3.0,2025,9,23,miércoles,SIN_DATO,CLINICO,ALTA,1,,1.0
3.0,2025,9,23,sábado,MASCULINO,CLINICO,CRITICA,1,104.5,0.0
3.0,2025,9,23,sábado,SIN_DATO,CLINICO,MEDIA,1,,1.0
3.0,2025,9,23,miércoles,SIN_DATO,OTROS,CRITICA,1,,1.0
3.0,2025,9,23,jueves,FEMENINO,SUICIDIO,ALTA,1,54.3,0.0
4.0,2025,9,23,lunes,SIN_DATO,CLINICO,ALTA,1,,1.0
4.0,2025,9,23,martes,MASCULINO,CLINICO,ALTA,1,117.58333333333333,0.0
4.0,2025,9,23,sábado,FEMENINO,CLINICO,ALTA,1,53.21666666666667,0.0
4.0,2025,9,23,sábado,SIN_DATO,CLINICO,ALTA,1,,1.0
4.0,2025,9,23,domingo,FEMENINO,OTROS,ALTA,1,50.916666666666664,0.0
4.0,2025,9,23,domingo,MASCULINO,OTROS,ALTA,1,,1.0
4.0,2025,9,23,domingo,MASCULINO,OTROS,CRITICA,1,75.5,0.0
4.0,2025,9,23,martes,FEMENINO,OTROS,CRITICA,1,75.31666666666666,0.0
4.0,2025,9,23,martes,MASCULINO,OTROS,CRITICA,1,,1.0
4.0,2025,9,23,miércoles,SIN_DATO,OTROS,CRITICA,1,,1.0
4.0,2025,9,23,sábado,MASCULINO,SALUD_MENTAL,MEDIA,1,173.53333333333333,0.0
4.0,2025,9,23,domingo,MASCULINO,SUICIDIO,ALTA,1,85.78333333333333,0.0
4.0,2025,9,23,jueves,MASCULINO,SUICIDIO,ALTA,1,163.4,0.0
4.0,2025,9,23,lunes,SIN_DATO,SUICIDIO,CRITICA,1,,1.0
5.0,2025,9,23,lunes,MASCULINO,CLINICO,ALTA,1,82.83333333333333,0.0
5.0,2025,9,23,martes,FEMENINO,CLINICO,ALTA,1,,1.0
5.0,2025,9,23,martes,SIN_DATO,CLINICO,ALTA,1,,1.0
5.0,2025,9,23,viernes,MASCULINO,CLINICO,CRITICA,1,128.71666666666667,0.0
5.0,2025,9,23,lunes,SIN_DATO,OTROS,ALTA,1,,1.0
5.0,2025,9,23,martes,SIN_DATO,OTROS,ALTA,1,,1.0
5.0,2025,9,23,miércoles,MASCULINO,OTROS,CRITICA,1,60.2,0.0
5.0,2025,9,23,sábado,FEMENINO,OTROS,CRITICA,1,113.2,0.0
5.0,2025,9,23,sábado,SIN_DATO,OTROS,CRITICA,1,,1.0
5.0,2025,9,23,lunes,MASCULINO,SALUD_MENTAL,ALTA,1,114.31666666666666,0.0
5.0,2025,9,23,lunes,MASCULINO,SUICIDIO,MEDIA,1,65.83333333333333,0.0
6.0,2025,9,23,sábado,FEMENINO,CLINICO,ALTA,1,72.63333333333334,0.0
6.0,2025,9,23,sábado,SIN_DATO,OTROS,ALTA,1,,1.0
6.0,2025,9,23,viernes,FEMENINO,OTROS,CRITICA,1,,1.0
6.0,2025,9,23,lunes,MASCULINO,SALUD_MENTAL,ALTA,1,145.46666666666667,0.0
6.0,2025,9,23,lunes,SIN_DATO,SALUD_MENTAL,ALTA,1,,1.0
6.0,2025,9,23,jueves,MASCULINO,SUICIDIO,ALTA,1,92.81666666666666,0.0
7.0,2025,9,23,jueves,MASCULINO,CLINICO,ALTA,1,41.43333333333333,0.0
7.0,2025,9,23,jueves,SIN_DATO,CLINICO,CRITICA,1,,1.0
7.0,2025,9,23,lunes,FEMENINO,CLINICO,MEDIA,1,,1.0
7.0,2025,9,23,martes,SIN_DATO,CLINICO,ALTA,1,44.7,0.0
7.0,2025,9,23,miércoles,MASCULINO,CLINICO,ALTA,1,168.65,0.0
7.0,2025,9,23,sábado,MASCULINO,CLINICO,ALTA,1,144.26666666666668,0.0
7.0,2025,9,23,viernes,MASCULINO,CLINICO,ALTA,1,72.81666666666666,0.0
7.0,2025,9,23,jueves,FEMENINO,OTROS,ALTA,2,176.45,0.5
7.0,2025,9,23,lunes,FEMENINO,OTROS,CRITICA,1,101.38333333333334,0.0
7.0,2025,9,23,lunes,SIN_DATO,OTROS,ALTA,1,,1.0
7.0,2025,9,23,lunes,SIN_DATO,OTROS,CRITICA,1,,1.0
7.0,2025,9,23,martes,MASCULINO,OTROS,CRITICA,1,,1.0
7.0,2025,9,23,martes,SIN_DATO,OTROS,MEDIA,1,,1.0
7.0,2025,9,23,miércoles,FEMENINO,OTROS,CRITICA,1,,0.0
7.0,2025,9,23,miércoles,SIN_DATO,OTROS,CRITICA,1,,1.0
7.0,2025,9,23,sábado,FEMENINO,OTROS,CRITICA,2,80.81666666666666,0.0
7.0,2025,9,23,sábado,SIN_DATO,OTROS,CRITICA,1,,1.0
7.0,2025,9,23,viernes,FEMENINO,OTROS,ALTA,1,,0.0
7.0,2025,9,23,viernes,MASCULINO,OTROS,ALTA,1,,1.0
7.0,2025,9,23,domingo,MASCULINO,SALUD_MENTAL,MEDIA,1,,1.0
7.0,2025,9,23,domingo,MASCULINO,SUICIDIO,ALTA,1,74.43333333333334,0.0
8.0,2025,9,23,jueves,SIN_DATO,CLINICO,MEDIA,1,,1.0
8.0,2025,9,23,lunes,MASCULINO,CLINICO,ALTA,1,60.71666666666667,0.0
8.0,2025,9,23,martes,FEMENINO,CLINICO,ALTA,1,75.78333333333333,0.0
8.0,2025,9,23,miércoles,FEMENINO,CLINICO,ALTA,1,377.45,0.0
8.0,2025,9,23,miércoles,SIN_DATO,CLINICO,ALTA,1,,1.0
8.0,2025,9,23,sábado,FEMENINO,CLINICO,CRITICA,1,,0.0
8.0,2025,9,23,viernes,MASCULINO,CLINICO,CRITICA,1,,1.0
8.0,2025,9,23,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
8.0,2025,9,23,viernes,FEMENINO,MALTRATO,ALTA,1,,0.0
8.0,2025,9,23,domingo,FEMENINO,OTROS,CRITICA,1,75.53333333333333,0.0
8.0,2025,9,23,domingo,MASCULINO,OTROS,ALTA,1,,1.0
8.0,2025,9,23,domingo,SIN_DATO,OTROS,ALTA,1,,1.0
8.0,2025,9,23,jueves,FEMENINO,OTROS,ALTA,1,129.88333333333333,0.0
8.0,2025,9,23,jueves,SIN_DATO,OTROS,ALTA,1,,1.0
8.0,2025,9,23,lunes,FEMENINO,OTROS,CRITICA,1,,1.0
8.0,2025,9,23,lunes,MASCULINO,OTROS,ALTA,1,61.18333333333333,0.0
8.0,2025,9,23,lunes,MASCULINO,OTROS,CRITICA,1,104.95,0.0
8.0,2025,9,23,lunes,SIN_DATO,OTROS,ALTA,1,,1.0
8.0,2025,9,23,lunes,SIN_DATO,OTROS,CRITICA,2,,1.0
8.0,2025,9,23,miércoles,FEMENINO,OTROS,ALTA,1,,1.0
8.0,2025,9,23,miércoles,FEMENINO,OTROS,CRITICA,1,,1.0
8.0,2025,9,23,miércoles,MASCULINO,OTROS,CRITICA,1,,0.0
8.0,2025,9,23,sábado,FEMENINO,OTROS,CRITICA,1,49.38333333333333,0.0
8.0,2025,9,23,viernes,MASCULINO,OTROS,CRITICA,1,,1.0
8.0,2025,9,23,viernes,SIN_DATO,OTROS,ALTA,1,,1.0
8.0,2025,9,23,viernes,SIN_DATO,OTROS,BAJA,2,,1.0
8.0,2025,9,23,domingo,SIN_DATO,SALUD_MENTAL,ALTA,1,,1.0
8.0,2025,9,23,jueves,FEMENINO,SALUD_MENTAL,ALTA,1,124.91666666666667,0.0
8.0,2025,9,23,miércoles,MASCULINO,SALUD_MENTAL,ALTA,1,247.95,0.0
8.0,2025,9,23,domingo,MASCULINO,SUICIDIO,ALTA,1,119.0,0.0
8.0,2025,9,23,jueves,FEMENINO,SUICIDIO,ALTA,1,80.03333333333333,0.0
8.0,2025,9,23,jueves,SIN_DATO,SUICIDIO,ALTA,1,,1.0
9.0,2025,9,23,lunes,MASCULINO,CLINICO,ALTA,1,34.05,0.0
9.0,2025,9,23,martes,FEMENINO,CLINICO,ALTA,1,59.81666666666667,0.0
9.0,2025,9,23,sábado,FEMENINO,CLINICO,MEDIA,1,97.45,0.0
9.0,2025,9,23,viernes,MASCULINO,CLINICO,ALTA,1,,0.0
9.0,2025,9,23,viernes,SIN_DATO,CLINICO,BAJA,1,,1.0
9.0,2025,9,23,viernes,SIN_DATO,CLINICO,CRITICA,1,,1.0
9.0,2025,9,23,martes,SIN_DATO,OTROS,ALTA,1,,1.0
9.0,2025,9,23,viernes,FEMENINO,OTROS,ALTA,1,77.96666666666667,0.0
9.0,2025,9,23,viernes,MASCULINO,OTROS,CRITICA,1,,1.0
9.0,2025,9,23,viernes,SIN_DATO,OTROS,ALTA,1,,1.0
9.0,2025,9,23,martes,FEMENINO,SALUD_MENTAL,ALTA,1,136.33333333333334,0.0
9.0,2025,9,23,viernes,FEMENINO,SALUD_MENTAL,MEDIA,1,,0.0
9.0,2025,9,23,viernes,MASCULINO,SALUD_MENTAL,MEDIA,1,111.41666666666667,0.0
10.0,2025,9,23,domingo,MASCULINO,CLINICO,ALTA,1,97.9,0.0
10.0,2025,9,23,martes,FEMENINO,CLINICO,MEDIA,1,,1.0
10.0,2025,9,23,sábado,SIN_DATO,CLINICO,ALTA,1,,1.0
10.0,2025,9,23,viernes,MASCULINO,CLINICO,ALTA,1,,1.0
10.0,2025,9,23,domingo,SIN_DATO,OTROS,ALTA,1,,1.0
10.0,2025,9,23,lunes,MASCULINO,OTROS,CRITICA,1,77.25,0.0
10.0,2025,9,23,martes,SIN_DATO,OTROS,CRITICA,1,,1.0
10.0,2025,9,23,miércoles,FEMENINO,OTROS,CRITICA,1,,1.0
10.0,2025,9,23,miércoles,MASCULINO,OTROS,CRITICA,1,,1.0
10.0,2025,9,23,miércoles,SIN_DATO,OTROS,CRITICA,1,,1.0
10.0,2025,9,23,sábado,FEMENINO,OTROS,ALTA,1,,1.0
10.0,2025,9,23,viernes,FEMENINO,OTROS,ALTA,1,,1.0
10.0,2025,9,23,viernes,MASCULINO,OTROS,CRITICA,1,132.45,0.0
10.0,2025,9,23,viernes,SIN_DATO,OTROS,BAJA,1,,1.0
10.0,2025,9,23,jueves,FEMENINO,SALUD_MENTAL,ALTA,1,96.8,0.0
10.0,2025,9,23,martes,FEMENINO,SALUD_MENTAL,MEDIA,1,129.48333333333332,0.0
10.0,2025,9,23,viernes,SIN_DATO,SALUD_MENTAL,BAJA,1,,1.0
10.0,2025,9,23,domingo,MASCULINO,SUICIDIO,MEDIA,1,114.2,0.0
10.0,2025,9,23,lunes,FEMENINO,SUICIDIO,ALTA,1,147.25,0.0
10.0,2025,9,23,lunes,SIN_DATO,SUICIDIO,MEDIA,1,,1.0
10.0,2025,9,23,sábado,SIN_DATO,SUICIDIO,ALTA,1,,1.0
10.0,2025,9,23,viernes,FEMENINO,SUICIDIO,ALTA,1,,0.0
10.0,2025,9,23,viernes,MASCULINO,SUICIDIO,MEDIA,1,119.06666666666666,0.0
10.0,2025,9,23,jueves,FEMENINO,VIOSEXUAL,ALTA,1,86.63333333333334,0.0
11.0,2025,9,23,jueves,SIN_DATO,CLINICO,ALTA,1,,1.0
11.0,2025,9,23,martes,FEMENINO,CLINICO,ALTA,1,49.983333333333334,0.0
11.0,2025,9,23,martes,FEMENINO,CLINICO,CRITICA,1,60.31666666666667,0.0
11.0,2025,9,23,sábado,FEMENINO,CLINICO,CRITICA,1,81.56666666666666,0.0
11.0,2025,9,23,sábado,MASCULINO,CLINICO,ALTA,1,,1.0
11.0,2025,9,23,sábado,SIN_DATO,CLINICO,MEDIA,1,,1.0
11.0,2025,9,23,jueves,FEMENINO,OTROS,ALTA,1,118.06666666666666,0.0
11.0,2025,9,23,lunes,FEMENINO,OTROS,CRITICA,1,54.9,0.0
11.0,2025,9,23,lunes,SIN_DATO,OTROS,CRITICA,1,,1.0
11.0,2025,9,23,martes,FEMENINO,OTROS,CRITICA,1,105.71666666666667,0.0
11.0,2025,9,23,martes,SIN_DATO,OTROS,ALTA,1,,1.0
11.0,2025,9,23,miércoles,SIN_DATO,OTROS,CRITICA,1,,1.0
11.0,2025,9,23,sábado,MASCULINO,OTROS,CRITICA,1,121.73333333333333,0.0
11.0,2025,9,23,viernes,MASCULINO,OTROS,ALTA,1,139.13333333333333,0.0
11.0,2025,9,23,viernes,SIN_DATO,OTROS,ALTA,2,,1.0
11.0,2025,9,23,lunes,SIN_DATO,SUICIDIO,ALTA,1,,1.0
12.0,2025,9,23,sábado,MASCULINO,CLINICO,ALTA,1,121.88333333333334,0.0
12.0,2025,9,23,sábado,MASCULINO,OTROS,CRITICA,1,74.71666666666667,0.0
12.0,2025,9,23,viernes,MASCULINO,OTROS,ALTA,1,,0.0
12.0,2025,9,23,martes,FEMENINO,SALUD_MENTAL,MEDIA,1,83.71666666666667,0.0
12.0,2025,9,23,viernes,MASCULINO,SUICIDIO,ALTA,1,120.81666666666666,0.0
13.0,2025,9,23,jueves,SIN_DATO,CLINICO,MEDIA,1,,1.0
13.0,2025,9,23,miércoles,SIN_DATO,CLINICO,ALTA,1,,1.0
13.0,2025,9,23,sábado,SIN_DATO,CLINICO,ALTA,2,,1.0
13.0,2025,9,23,sábado,FEMENINO,OTROS,CRITICA,1,,1.0
13.0,2025,9,23,sábado,SIN_DATO,OTROS,ALTA,1,,1.0
13.0,2025,9,23,sábado,SIN_DATO,OTROS,CRITICA,1,,1.0
13.0,2025,9,23,domingo,SIN_DATO,SALUD_MENTAL,ALTA,1,,1.0
13.0,2025,9,23,domingo,FEMENINO,SUICIDIO,MEDIA,1,65.91666666666667,0.0
14.0,2025,9,23,sábado,SIN_DATO,CLINICO,ALTA,2,,1.0
14.0,2025,9,23,viernes,SIN_DATO,CLINICO,CRITICA,1,,1.0
14.0,2025,9,23,domingo,SIN_DATO,OTROS,ALTA,1,,1.0
14.0,2025,9,23,lunes,SIN_DATO,OTROS,CRITICA,1,,1.0
14.0,2025,9,23,sábado,MASCULINO,OTROS,CRITICA,2,99.58333333333333,0.0
14.0,2025,9,23,sábado,SIN_DATO,SUICIDIO,ALTA,1,,1.0
14.0,2025,9,23,viernes,SIN_DATO,SUICIDIO,CRITICA,1,,1.0
15.0,2025,9,23,lunes,SIN_DATO,CLINICO,ALTA,1,,1.0
15.0,2025,9,23,sábado,FEMENINO,CLINICO,ALTA,1,,1.0
15.0,2025,9,23,domingo,FEMENINO,OTROS,CRITICA,1,65.1,0.0
